Id,EmpName,Address,City,County,State,Phone,Email,Designation,SSN,SSN_encrypted
7163, lisa   lanham,151 Fort Worth Ave,Philadelphia,Philadelphia,PA,418-295-3193,lisa.lanham_7163@perin.org,VP-GlobalOperations,509799412,NULL
17008, katherine b  mettille,385 Fort Worth Ave,Philadelphia,Philadelphia,PA,662-894-4533,katherineb.mettille_17008@bowley.org,VP-GlobalOperations,450033194,NULL
214, rachel m  antasek,3 Fort Worth Ave,Philadelphia,Philadelphia,PA,296-446-6659,rachelm.antasek_214@mastella.com,VP-GlobalOperations,564045809,NULL
8474, michelle   sano,223 W 4th St,Staten Island,Richmond,NY,551-184-0900,michelle.sano_8474@gmail.com,VP-GlobalOperations,405093497,NULL
8684, erica l  smith,228 W 4th St,Staten Island,Richmond,NY,502-196-9730,erical.smith_8684@saylors.org,VP-GlobalOperations,355252794,NULL
4251, theresa a  thomas,74989 Brandon St,Wellsville,Allegany,NY,487-169-3997,theresaa.thomas_4251@crupi.com,VP-GlobalOperations,411595399,NULL
12674, tirza r  papczynski,323 W 4th St,Staten Island,Richmond,NY,788-119-0838,tirzar.papczynski_12674@saylors.org,VP-GlobalOperations,452327079,NULL
9801, farrah c  becker,255 W 4th St,Staten Island,Richmond,NY,306-586-8999,farrahc.becker_9801@honeywell.com,VP-GlobalOperations,515439487,NULL
631, melissa d  brown,44 W 4th St,Staten Island,Richmond,NY,897-747-4840,melissad.brown_631@uyetake.org,VP-GlobalOperations,321700748,NULL
3963, alyssia   skinner,116 W 4th St,Staten Island,Richmond,NY,406-764-2349,alyssia.skinner_3963@slusarski.com,VP-GlobalOperations,291703352,NULL
153, jennifer o  alemar,71 San Mateo Ave,Wayne,Delaware,PA,287-028-7824,jennifero.alemar_153@gmail.com,VP-GlobalOperations,512995837,NULL
3537, christina a  reavely,74989 Brandon St,Wellsville,Allegany,NY,388-747-0681,christinaa.reavely_3537@centini.org,VP-GlobalOperations,361299173,NULL
8325, paige m  rivera,74989 Brandon St,Wellsville,Allegany,NY,311-381-1272,paigem.rivera_8325@centini.org,VP-GlobalOperations,340334572,NULL
7634, angela s  miller,203 W 4th St,Staten Island,Richmond,NY,264-156-7097,angelas.miller_7634@mulqueen.org,VP-GlobalOperations,388751832,NULL
5716, alicia n  corton,68556 Central Hwy,San Leandro,Alameda,CA,634-976-1193,alician.corton_5716@glick.com,CareManager,343347921,NULL
6399, carrie j  gordon,174 W 4th St,Atlantic Beach,Duval,FL,741-839-3569,carriej.gordon_6399@vocelka.com,CareManager,312243836,NULL
19637, rebekah j  chamberlin,448 Fort Worth Ave,Philadelphia,Philadelphia,PA,800-471-7889,rebekahj.chamberlin_19637@yglesias.com,VP-GlobalOperations,465206514,NULL
15238, omayra   davila-martinez,409 Marquette Ave,Hayward,Alameda,CA,803-551-9262,omayra.davila-martinez_15238@gmail.com,CareManager,501843238,NULL
2963, brittany m  mims,51 Fort Worth Ave,Philadelphia,Philadelphia,PA,271-845-7592,brittanym.mims_2963@barfield.com,VP-GlobalOperations,261445638,NULL
6359, yolanda r  gibson,198 Marquette Ave,Hayward,Alameda,CA,695-304-7301,yolandar.gibson_6359@chui.com,CareManager,461004193,NULL
4178, kathryn e  swearingen,47231 Whipple Ave Nw,Gardena,Los Angeles,CA,491-393-0496,kathryne.swearingen_4178@dickerson.org,CareManager,286846841,NULL
15367, jessica   dorrance,47497 Whipple Ave Nw,Gardena,Los Angeles,CA,313-443-3498,jessica.dorrance_15367@vocelka.com,CareManager,523060897,NULL
18126, elisha m  snyder,5209 Black Horse Pike,Burlingame,San Mateo,CA,579-485-9617,elisham.snyder_18126@gmail.com,CareManager,500015849,NULL
1042, deborah l  crain,71 Marquette Ave,Hayward,Alameda,CA,623-950-8463,deborahl.crain_1042@glick.com,CareManager,471050260,NULL
14326, debra l  armas,68556 Central Hwy,San Leandro,Alameda,CA,429-240-4892,debral.armas_14326@gmail.com,CareManager,374088280,NULL
2137, regina m  imschweiler,47182 Whipple Ave Nw,Gardena,Los Angeles,CA,975-425-9988,reginam.imschweiler_2137@rim.org,CareManager,507809231,NULL
18178, karen l  stallings,479 Marquette Ave,Hayward,Alameda,CA,458-000-3776,karenl.stallings_18178@corrio.com,CareManager,364210577,NULL
10677, deidra l  douglas,74989 Brandon St,Wellsville,Allegany,NY,892-536-9224,deidral.douglas_10677@barfield.com,VP-GlobalOperations,376600302,NULL
18730, camelia a  wilson,426 Fort Worth Ave,Philadelphia,Philadelphia,PA,823-333-5872,cameliaa.wilson_18730@mulqueen.org,VP-GlobalOperations,479017784,NULL
19906, bobbie j  curtis,454 Fort Worth Ave,Philadelphia,Philadelphia,PA,504-285-5059,bobbiej.curtis_19906@reitler.com,VP-GlobalOperations,522505091,NULL
1762, melinda l  griggs,22 Fort Worth Ave,Philadelphia,Philadelphia,PA,333-740-6792,melindal.griggs_1762@corrio.com,VP-GlobalOperations,480626685,NULL
11212, laura a  haley,247 Fort Worth Ave,Philadelphia,Philadelphia,PA,778-385-2736,lauraa.haley_11212@venere.org,VP-GlobalOperations,263134390,NULL
18764, shannon   wixon,468 W 4th St,Staten Island,Richmond,NY,874-423-1946,shannon.wixon_18764@mondella.com,VP-GlobalOperations,501350747,NULL
3442, myra a  potter,62 Fort Worth Ave,Philadelphia,Philadelphia,PA,886-828-0068,myraa.potter_3442@bowley.org,VP-GlobalOperations,364954055,NULL
14505, marjorie a  beidleman,367 W 4th St,Staten Island,Richmond,NY,507-679-7561,marjoriea.beidleman_14505@hollack.org,VP-GlobalOperations,337119068,NULL
5567, evelyn m  chin,113 Fort Worth Ave,Philadelphia,Philadelphia,PA,775-594-5006,evelynm.chin_5567@perin.org,VP-GlobalOperations,430063722,NULL
13539, lisa a  stratton,344 W 4th St,Staten Island,Richmond,NY,517-361-0919,lisaa.stratton_13539@slusarski.com,VP-GlobalOperations,461846653,NULL
10965, jessica   frehe,99385 Charity St #1078,San Jose,Santa Clara,CA,731-621-5794,jessica.frehe_10965@briddick.com,CareManager,319853463,NULL
19312, kendra d  boone,506 Marquette Ave,Hayward,Alameda,CA,244-283-3314,kendrad.boone_19312@aol.com,CareManager,353333049,NULL
12130, jamie l  martin,335 Marquette Ave,Hayward,Alameda,CA,651-206-5986,jamiel.martin_12130@aol.com,CareManager,337228218,NULL
17974, aimee n  semmendinger,408 Fort Worth Ave,Philadelphia,Philadelphia,PA,407-530-7497,aimeen.semmendinger_17974@gmail.com,VP-GlobalOperations,459113090,NULL
13424, cynthia a  snellgrove,74989 Brandon St,Wellsville,Allegany,NY,713-903-2412,cynthiaa.snellgrove_13424@royster.com,VP-GlobalOperations,262920519,NULL
9549, tina m  aldridge,249 W 4th St,Staten Island,Richmond,NY,909-608-7058,tinam.aldridge_9549@slusarski.com,VP-GlobalOperations,270875291,NULL
2294, brandi d  keithline,74989 Brandon St,Wellsville,Allegany,NY,746-238-7151,brandid.keithline_2294@corrio.com,VP-GlobalOperations,440815928,NULL
5290, robin l  brewer,106 Fort Worth Ave,Philadelphia,Philadelphia,PA,347-405-8051,robinl.brewer_5290@aol.com,VP-GlobalOperations,444528044,NULL
18940, ashley   ainsley,431 Fort Worth Ave,Philadelphia,Philadelphia,PA,820-842-3679,ashley.ainsley_18940@glick.com,VP-GlobalOperations,541871928,NULL
18562, sharon f  ward,422 Fort Worth Ave,Philadelphia,Philadelphia,PA,690-955-4857,sharonf.ward_18562@ostrosky.com,VP-GlobalOperations,417211808,NULL
7810, stacey   naples,166 Fort Worth Ave,Philadelphia,Philadelphia,PA,817-149-3773,stacey.naples_7810@saylors.org,VP-GlobalOperations,509197605,NULL
5181, kay s  blair,145 W 4th St,Staten Island,Richmond,NY,405-684-2177,kays.blair_5181@chui.com,VP-GlobalOperations,512772606,NULL
13329, ashley   sigler,339 W 4th St,Staten Island,Richmond,NY,683-790-4395,ashley.sigler_13329@yglesias.com,VP-GlobalOperations,345714937,NULL
10565, deanna l  de jesus,232 Fort Worth Ave,Philadelphia,Philadelphia,PA,559-306-6657,deannal.de jesus_10565@gmail.com,VP-GlobalOperations,294694778,NULL
9434,Solange Shinko,74989 Brandon St,Wellsville,Allegany,NY,692-887-7779,Solange.Shinko_9434@royster.com,VP-GlobalOperations,536311509,NULL
18083, felicia a  smith,411 Fort Worth Ave,Philadelphia,Philadelphia,PA,466-254-4706,feliciaa.smith_18083@crupi.com,VP-GlobalOperations,379986784,NULL
8552, kimberly j  scott,74989 Brandon St,Wellsville,Allegany,NY,427-632-2582,kimberlyj.scott_8552@venere.org,VP-GlobalOperations,264926954,NULL
15689, jessy   fuston,354 Fort Worth Ave,Philadelphia,Philadelphia,PA,680-346-0370,jessy.fuston_15689@crupi.com,VP-GlobalOperations,345041317,NULL
18783, angie m  woodruff,74989 Brandon St,Wellsville,Allegany,NY,332-433-2257,angiem.woodruff_18783@slusarski.com,VP-GlobalOperations,321237253,NULL
11405, michaelle p  hines,252 Fort Worth Ave,Philadelphia,Philadelphia,PA,818-068-3337,michaellep.hines_11405@cox.net,VP-GlobalOperations,276085277,NULL
6844, megan l  irwin,143 Fort Worth Ave,Philadelphia,Philadelphia,PA,822-322-7209,meganl.irwin_6844@hotmail.com,VP-GlobalOperations,486606123,NULL
6861, kristen e  james,185 W 4th St,Staten Island,Richmond,NY,370-928-9012,kristene.james_6861@briddick.com,VP-GlobalOperations,441549422,NULL
15759, tabitha m  gifford,74989 Brandon St,Wellsville,Allegany,NY,291-660-5899,tabitham.gifford_15759@hollack.org,VP-GlobalOperations,491287421,NULL
14387, jennifer e  bailey,323 Fort Worth Ave,Philadelphia,Philadelphia,PA,921-434-5104,jennifere.bailey_14387@uyetake.org,VP-GlobalOperations,477226508,NULL
18018, pamela a  shrader,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,620-335-6784,pamelaa.shrader_18018@morasca.com,CareManager,420912968,NULL
16034, lori k  hemanes,403 W 4th St,Edgewood,Orange,FL,610-405-5162,lorik.hemanes_16034@dickerson.org,CareManager,507655883,NULL
706, margaret j  burton,44 W 4th St,Staten Island,Richmond,NY,539-826-5248,margaretj.burton_706@bowley.org,VP-GlobalOperations,540661331,NULL
1905, carol a  hawks,67 W 4th St,Staten Island,Richmond,NY,662-706-1044,carola.hawks_1905@cox.net,VP-GlobalOperations,449384012,NULL
998, shawna n  corbett,45 W 4th St,Staten Island,Richmond,NY,576-466-3342,shawnan.corbett_998@royster.com,VP-GlobalOperations,522619369,NULL
9348, deborah j  winfree,5000 Black Horse Pike,Burlingame,San Mateo,CA,689-520-2550,deborahj.winfree_9348@gmail.com,CareManager,382731327,NULL
19105, susan e  baker,47586 Whipple Ave Nw,Gardena,Los Angeles,CA,572-421-1768,susane.baker_19105@yglesias.com,CareManager,356516471,NULL
11465, keri l  houseman,5050 Black Horse Pike,Burlingame,San Mateo,CA,580-558-7078,keril.houseman_11465@hollack.org,CareManager,256778448,NULL
5337, paula a  brown,99385 Charity St #944,San Jose,Santa Clara,CA,331-908-0297,paulaa.brown_5337@shinko.com,CareManager,362006417,NULL
2692, brooke e  manning,68556 Central Hwy,San Leandro,Alameda,CA,438-760-2007,brookee.manning_2692@reitler.com,CareManager,262356313,NULL
16400, june c  kelly,47522 Whipple Ave Nw,Gardena,Los Angeles,CA,721-175-0354,junec.kelly_16400@bowley.org,CareManager,500552475,NULL
989, robin   cooper,4 Fort Worth Ave,Philadelphia,Philadelphia,PA,777-209-1448,robin.cooper_989@gmail.com,VP-GlobalOperations,507527396,NULL
15851, katrina m  griffin,424 Marquette Ave,Hayward,Alameda,CA,348-391-5810,katrinam.griffin_15851@cox.net,CareManager,394024676,NULL
15824, bonnie j  gray,398 W 4th St,Staten Island,Richmond,NY,264-355-5062,bonniej.gray_15824@glick.com,VP-GlobalOperations,457833558,NULL
12147, tabatha a  marwanga,74989 Brandon St,Wellsville,Allegany,NY,395-497-3370,tabathaa.marwanga_12147@monarrez.org,VP-GlobalOperations,345726617,NULL
539, lana j  bowles,3 Fort Worth Ave,Philadelphia,Philadelphia,PA,895-724-0863,lanaj.bowles_539@yahoo.com,VP-GlobalOperations,471842003,NULL
15398, brianna l  duffy,74989 Brandon St,Wellsville,Allegany,NY,650-133-1623,briannal.duffy_15398@aol.com,VP-GlobalOperations,467591161,NULL
3159, hannah n  noble,74989 Brandon St,Wellsville,Allegany,NY,722-699-1536,hannahn.noble_3159@cox.net,VP-GlobalOperations,419335181,NULL
1034, jaimie l  cox,74989 Brandon St,Wellsville,Allegany,NY,891-777-6929,jaimiel.cox_1034@aol.com,VP-GlobalOperations,502864599,NULL
18722, wendy l  williams,467 W 4th St,Staten Island,Richmond,NY,853-078-2000,wendyl.williams_18722@vanausdal.org,VP-GlobalOperations,254623184,NULL
15740, cynthia a  gee,396 W 4th St,Staten Island,Richmond,NY,646-707-2151,cynthiaa.gee_15740@aol.com,VP-GlobalOperations,355212279,NULL
18867,Kallie Blackwood,74989 Brandon St,Wellsville,Allegany,NY,519-702-3591,Kallie.Blackwood_18867@perin.org,VP-GlobalOperations,304314156,NULL
3428, melissa a  polly,74989 Brandon St,Wellsville,Allegany,NY,551-030-0422,melissaa.polly_3428@aol.com,VP-GlobalOperations,491337886,NULL
12155, angela g  massie,336 Marquette Ave,Hayward,Alameda,CA,624-546-3052,angelag.massie_12155@crupi.com,CareManager,358225813,NULL
1809, debora l  hale,99385 Charity St #860,San Jose,Santa Clara,CA,696-364-0607,deboral.hale_1809@uyetake.org,CareManager,328852365,NULL
5665, alyssa j  conrad,47266 Whipple Ave Nw,Gardena,Los Angeles,CA,861-356-6235,alyssaj.conrad_5665@centini.org,CareManager,314862480,NULL
18993, lisa m  anderson,74989 Brandon St,Wellsville,Allegany,NY,586-857-7093,lisam.anderson_18993@rhym.com,VP-GlobalOperations,297507271,NULL
4030, kerri a  snyder,76 Fort Worth Ave,Philadelphia,Philadelphia,PA,860-042-4370,kerria.snyder_4030@venere.org,VP-GlobalOperations,404447249,NULL
16137, ashley n  holcomb,74989 Brandon St,Wellsville,Allegany,NY,850-821-4268,ashleyn.holcomb_16137@monarrez.org,VP-GlobalOperations,338117327,NULL
3722, tracy a  rowett,74989 Brandon St,Wellsville,Allegany,NY,349-983-2156,tracya.rowett_3722@dickerson.org,VP-GlobalOperations,483352002,NULL
18075, angelina   smith,452 W 4th St,Staten Island,Richmond,NY,515-745-2211,angelina.smith_18075@monarrez.org,VP-GlobalOperations,316785095,NULL
13673, maria r  thurman,306 Fort Worth Ave,Philadelphia,Philadelphia,PA,565-383-4247,mariar.thurman_13673@rhym.com,VP-GlobalOperations,517588412,NULL
1997, debra p  hill,28 Fort Worth Ave,Philadelphia,Philadelphia,PA,893-207-8396,debrap.hill_1997@briddick.com,VP-GlobalOperations,410114013,NULL
2434, susan m  lacquey,38 Fort Worth Ave,Philadelphia,Philadelphia,PA,776-333-3724,susanm.lacquey_2434@venere.org,VP-GlobalOperations,272033512,NULL
5878, deanna   deese,120 Fort Worth Ave,Philadelphia,Philadelphia,PA,698-969-4851,deanna.deese_5878@vanausdal.org,VP-GlobalOperations,262348692,NULL
19377, nichole m  brave,483 W 4th St,Staten Island,Richmond,NY,505-577-3144,nicholem.brave_19377@honeywell.com,VP-GlobalOperations,413066328,NULL
8955, brandi j  thompson,74989 Brandon St,Wellsville,Allegany,NY,506-804-1214,brandij.thompson_8955@monarrez.org,VP-GlobalOperations,468652900,NULL
16868, donna m  mattson,74989 Brandon St,Wellsville,Allegany,NY,362-050-7635,donnam.mattson_16868@mulqueen.org,VP-GlobalOperations,406179480,NULL
9230, nicole l  whipp,241 W 4th St,Staten Island,Richmond,NY,363-321-7642,nicolel.whipp_9230@mulqueen.org,VP-GlobalOperations,295798474,NULL
14446, amber   barnett,324 Fort Worth Ave,Philadelphia,Philadelphia,PA,235-058-1623,amber.barnett_14446@morasca.com,VP-GlobalOperations,387022071,NULL
10341, mary l  collins,74989 Brandon St,Wellsville,Allegany,NY,288-640-1492,maryl.collins_10341@cox.net,VP-GlobalOperations,492633433,NULL
15706, whitney m  gamiel,354 Fort Worth Ave,Philadelphia,Philadelphia,PA,983-876-0003,whitneym.gamiel_15706@caudy.org,VP-GlobalOperations,437155066,NULL
7835, amy l  newsom,167 Fort Worth Ave,Philadelphia,Philadelphia,PA,915-003-1285,amyl.newsom_7835@yahoo.com,VP-GlobalOperations,533334171,NULL
18428, jessie d  turner,460 W 4th St,Staten Island,Richmond,NY,224-433-3650,jessied.turner_18428@dickerson.org,VP-GlobalOperations,423735255,NULL
14278, kimberly d  altman,320 Fort Worth Ave,Philadelphia,Philadelphia,PA,648-882-9538,kimberlyd.altman_14278@lindall.com,VP-GlobalOperations,368908179,NULL
18002, jessica a  sheppard,74989 Brandon St,Wellsville,Allegany,NY,531-852-0747,jessicaa.sheppard_18002@lindall.com,VP-GlobalOperations,428166237,NULL
1586, elizabeth a  fulton,59 W 4th St,Staten Island,Richmond,NY,748-716-7347,elizabetha.fulton_1586@lindall.com,VP-GlobalOperations,458826659,NULL
9370, freedom c  wolf,68556 Central Hwy,San Leandro,Alameda,CA,781-489-2836,freedomc.wolf_9370@bowley.org,CareManager,296326733,NULL
4484, tammy m  watter,128 W 4th St,Eustis,Lake,FL,711-130-0077,tammym.watter_4484@gmail.com,CareManager,377240009,NULL
9627, debra l  armas,74989 Brandon St,Wellsville,Allegany,NY,349-837-7641,debral.armas_9627@chui.com,VP-GlobalOperations,405620799,NULL
10868, yvette m  ferrer,280 W 4th St,Staten Island,Richmond,NY,446-353-7929,yvettem.ferrer_10868@gmail.com,VP-GlobalOperations,375289466,NULL
5055, alexandra l  barrett,142 W 4th St,Staten Island,Richmond,NY,572-688-8924,alexandral.barrett_5055@gmail.com,VP-GlobalOperations,301204151,NULL
16498, amber d  kottick,439 Marquette Ave,Hayward,Alameda,CA,710-753-6127,amberd.kottick_16498@morasca.com,CareManager,486496874,NULL
9868, carmen j  bisbee,215 Fort Worth Ave,Philadelphia,Philadelphia,PA,553-953-5215,carmenj.bisbee_9868@vanausdal.org,VP-GlobalOperations,269814276,NULL
14902, erika r  carter,401 Marquette Ave,Hayward,Alameda,CA,494-996-1698,erikar.carter_14902@morasca.com,CareManager,314603505,NULL
19614, holly   castillo,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,257-669-5006,holly.castillo_19614@morasca.com,CareManager,530197272,NULL
14065, shannon   wixon,47466 Whipple Ave Nw,Gardena,Los Angeles,CA,565-138-8335,shannon.wixon_14065@cox.net,CareManager,315078994,NULL
5413, christina r  bustos,47260 Whipple Ave Nw,Gardena,Los Angeles,CA,802-562-3681,christinar.bustos_5413@shinko.com,CareManager,366038048,NULL
14614, kimberly s  boone,328 Fort Worth Ave,Philadelphia,Philadelphia,PA,554-950-1099,kimberlys.boone_14614@bowley.org,VP-GlobalOperations,335510509,NULL
17089, cynthia j  monson,47538 Whipple Ave Nw,Gardena,Los Angeles,CA,421-437-2446,cynthiaj.monson_17089@hollack.org,CareManager,436918489,NULL
3039, alysha r  morris,94 W 4th St,Staten Island,Richmond,NY,531-952-6687,alyshar.morris_3039@barfield.com,VP-GlobalOperations,280808030,NULL
7079, ashley   kligfeld,149 Fort Worth Ave,Philadelphia,Philadelphia,PA,339-034-7454,ashley.kligfeld_7079@slusarski.com,VP-GlobalOperations,528834174,NULL
14163,Tawna Buvens,74989 Brandon St,Wellsville,Allegany,NY,217-840-8930,Tawna.Buvens_14163@hollack.org,VP-GlobalOperations,411980983,NULL
14373, colleen   baczanski,74989 Brandon St,Wellsville,Allegany,NY,907-757-1164,colleen.baczanski_14373@rim.org,VP-GlobalOperations,432022805,NULL
17546, stacey m  powell,439 W 4th St,Staten Island,Richmond,NY,604-066-5457,staceym.powell_17546@lindall.com,VP-GlobalOperations,416551308,NULL
1670, anna m  girst,61 W 4th St,Staten Island,Richmond,NY,346-292-7311,annam.girst_1670@dickerson.org,VP-GlobalOperations,421396169,NULL
12136, maranda j  martin,269 Fort Worth Ave,Philadelphia,Philadelphia,PA,309-138-8801,marandaj.martin_12136@corrio.com,VP-GlobalOperations,301626339,NULL
9263, desiree   whitson,201 Fort Worth Ave,Philadelphia,Philadelphia,PA,352-850-0716,desiree.whitson_9263@yglesias.com,VP-GlobalOperations,317126457,NULL
11993, donalee e  lomprez,266 Fort Worth Ave,Philadelphia,Philadelphia,PA,930-080-6634,donaleee.lomprez_11993@uyetake.org,VP-GlobalOperations,394775542,NULL
11156, shellie r  griffin,74989 Brandon St,Wellsville,Allegany,NY,799-738-2240,shellier.griffin_11156@bowley.org,VP-GlobalOperations,518051221,NULL
615, ashley   brown,4800 Black Horse Pike,Burlingame,San Mateo,CA,454-644-0394,ashley.brown_615@yahoo.com,CareManager,463548175,NULL
3293, terry l  parker-miller,125 Marquette Ave,Hayward,Alameda,CA,656-157-5140,terryl.parker-miller_3293@monarrez.org,CareManager,418909085,NULL
19743, alexis   colson,99385 Charity St #1287,San Jose,Santa Clara,CA,941-791-3026,alexis.colson_19743@briddick.com,CareManager,253408722,NULL
2493, tracy   lawrence-bloomquist,81 W 4th St,Staten Island,Richmond,NY,272-657-9843,tracy.lawrence-bloomquist_2493@uyetake.org,VP-GlobalOperations,504369452,NULL
2168, stacey m  jasenski,74989 Brandon St,Wellsville,Allegany,NY,289-285-3511,staceym.jasenski_2168@venere.org,VP-GlobalOperations,257944546,NULL
7928, margaret c  ortiz,210 W 4th St,Staten Island,Richmond,NY,752-053-9503,margaretc.ortiz_7928@mastella.com,VP-GlobalOperations,248887087,NULL
17672, melissa   ribaudo,442 W 4th St,Staten Island,Richmond,NY,525-284-3275,melissa.ribaudo_17672@venere.org,VP-GlobalOperations,324966373,NULL
3434, krista l  porter,103 W 4th St,Staten Island,Richmond,NY,359-154-8250,kristal.porter_3434@corrio.com,VP-GlobalOperations,537562109,NULL
12,Abel Maclead,37275 St  Rt 17m M,Middle Island,Suffolk,NY,631-677-3675,amaclead@gmail.com,VP-GlobalOperations,155760157,NULL
9440,Dyan Oldroyd,246 W 4th St,Staten Island,Richmond,NY,248-117-7199,Dyan.Oldroyd_9440@glick.com,VP-GlobalOperations,349276947,NULL
4100, crystal d  stellwagen,74989 Brandon St,Wellsville,Allegany,NY,758-674-1181,crystald.stellwagen_4100@mulqueen.org,VP-GlobalOperations,485707529,NULL
1521, catherine a  flynn,74989 Brandon St,Wellsville,Allegany,NY,404-125-5095,catherinea.flynn_1521@gmail.com,VP-GlobalOperations,469628014,NULL
12794, mia k  pienkowski,74989 Brandon St,Wellsville,Allegany,NY,624-583-1045,miak.pienkowski_12794@vanausdal.org,VP-GlobalOperations,527027426,NULL
4839, kialeene p  agnew,74989 Brandon St,Wellsville,Allegany,NY,825-195-4304,kialeenep.agnew_4839@chui.com,VP-GlobalOperations,380816494,NULL
10775, karen g  ellison,237 Fort Worth Ave,Philadelphia,Philadelphia,PA,525-468-0995,kareng.ellison_10775@briddick.com,VP-GlobalOperations,531060470,NULL
11540, leah e  irons,296 W 4th St,Staten Island,Richmond,NY,464-569-2990,leahe.irons_11540@vanausdal.org,VP-GlobalOperations,318578684,NULL
9095, dunitze   venter,197 Fort Worth Ave,Philadelphia,Philadelphia,PA,303-732-0808,dunitze.venter_9095@chui.com,VP-GlobalOperations,476766571,NULL
12405, amy m  moore,317 W 4th St,Staten Island,Richmond,NY,358-172-0782,amym.moore_12405@shinko.com,VP-GlobalOperations,471003318,NULL
3736, joanna d  rupakus,69 Fort Worth Ave,Philadelphia,Philadelphia,PA,340-998-9072,joannad.rupakus_3736@caudy.org,VP-GlobalOperations,468835799,NULL
2879, kristina l  medeiros,49 Fort Worth Ave,Philadelphia,Philadelphia,PA,497-276-1652,kristinal.medeiros_2879@yglesias.com,VP-GlobalOperations,385016067,NULL
16941, nan b  mckee,425 W 4th St,Staten Island,Richmond,NY,281-856-9042,nanb.mckee_16941@rhym.com,VP-GlobalOperations,435707021,NULL
10733, rebecca s  eaton,236 Fort Worth Ave,Philadelphia,Philadelphia,PA,248-089-4906,rebeccas.eaton_10733@shinko.com,VP-GlobalOperations,287578844,NULL
12665, isabella m  palacios,282 Fort Worth Ave,Philadelphia,Philadelphia,PA,570-158-7801,isabellam.palacios_12665@slusarski.com,VP-GlobalOperations,318270400,NULL
14337, vanessa e  arnold,363 W 4th St,Staten Island,Richmond,NY,916-118-0829,vanessae.arnold_14337@slusarski.com,VP-GlobalOperations,519745357,NULL
8871, rachel l  sutton,74989 Brandon St,Wellsville,Allegany,NY,370-509-9063,rachell.sutton_8871@shinko.com,VP-GlobalOperations,417842236,NULL
12836, rhonda o  posey,74989 Brandon St,Fort Meade,Polk,FL,427-636-6908,rhondao.posey_12836@mondella.com,CareManager,248344863,NULL
12111, jennifer d  marino,310 W 4th St,Staten Island,Richmond,NY,810-401-0729,jenniferd.marino_12111@hollack.org,VP-GlobalOperations,475981603,NULL
13346, martha   simmons,339 W 4th St,Staten Island,Richmond,NY,321-162-9057,martha.simmons_13346@aol.com,VP-GlobalOperations,501914902,NULL
1502, danielle m  florence-darby,57 W 4th St,Staten Island,Richmond,NY,358-123-3691,daniellem.florence-darby_1502@saylors.org,VP-GlobalOperations,392667988,NULL
4052, michelle l  sparkman,47228 Whipple Ave Nw,Gardena,Los Angeles,CA,853-270-4116,michellel.sparkman_4052@mastella.com,CareManager,257434326,NULL
8978, kristina m  tidwell,235 W 4th St,Staten Island,Richmond,NY,452-066-6969,kristinam.tidwell_8978@royster.com,VP-GlobalOperations,429030144,NULL
10650, ashely d  dizdar,5031 Black Horse Pike,Burlingame,San Mateo,CA,948-538-9782,ashelyd.dizdar_10650@royster.com,CareManager,404005670,NULL
1452, margaret m  fasnacht,4812 Black Horse Pike,Burlingame,San Mateo,CA,790-968-2805,margaretm.fasnacht_1452@aol.com,CareManager,399993549,NULL
5455, kim m  cannata,47261 Whipple Ave Nw,Gardena,Los Angeles,CA,531-801-4676,kimm.cannata_5455@briddick.com,CareManager,375451646,NULL
4997, stacey n  bailey,4896 Black Horse Pike,Burlingame,San Mateo,CA,522-949-9189,staceyn.bailey_4997@perin.org,CareManager,352784770,NULL
10406, monica k  corley,269 W 4th St,Staten Island,Richmond,NY,804-927-5274,monicak.corley_10406@reitler.com,VP-GlobalOperations,433461228,NULL
6191, francesca e  fleming,194 Marquette Ave,Hayward,Alameda,CA,422-087-3398,francescae.fleming_6191@honeywell.com,CareManager,270778764,NULL
10904, josephine   flores,74989 Brandon St,Wellsville,Allegany,NY,872-535-0633,josephine.flores_10904@dickerson.org,VP-GlobalOperations,301090774,NULL
18839,Roxane Campain,429 Fort Worth Ave,Philadelphia,Philadelphia,PA,416-153-7821,Roxane.Campain_18839@yglesias.com,VP-GlobalOperations,509743341,NULL
13144, uleta m  russell,293 Fort Worth Ave,Philadelphia,Philadelphia,PA,570-698-4940,uletam.russell_13144@mulqueen.org,VP-GlobalOperations,438573849,NULL
19528, elizabeth   caine,445 Fort Worth Ave,Philadelphia,Philadelphia,PA,236-659-7948,elizabeth.caine_19528@mulqueen.org,VP-GlobalOperations,359340332,NULL
123, ronda r  adams,74 S Westgate St,Albany,Albany,NY,448-665-5169,rondar.adams_123@rim.org,VP-GlobalOperations,289078941,NULL
231, melissa a  armenia,44 W 4th St,Staten Island,Richmond,NY,531-910-5225,melissaa.armenia_231@centini.org,VP-GlobalOperations,620864698,NULL
5542, leann d  chambers,112 Fort Worth Ave,Philadelphia,Philadelphia,PA,280-362-9084,leannd.chambers_5542@reitler.com,VP-GlobalOperations,326090366,NULL
2283, lesley j  kaye,76 W 4th St,Staten Island,Richmond,NY,818-839-8114,lesleyj.kaye_2283@centini.org,VP-GlobalOperations,459087757,NULL
3089, angela   muriel,54 Fort Worth Ave,Philadelphia,Philadelphia,PA,720-182-9704,angela.muriel_3089@slusarski.com,VP-GlobalOperations,456254632,NULL
